plug_loads_other,plug_loads_tv,ceiling_fan,lighting_interior,hot_water_dishwasher,dishwasher,hot_water_clothes_washer,clothes_washer,clothes_dryer,cooking_range,occupants,hot_water_fixtures
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0.104
0.569,0.0294,0.281,0.147,0,0,0,0,0,0,1,0.403
0.585,0.0366,0.281,0.177,0,0,0,0,0,0,0.667,0.0788
0.59,0.0424,0.281,0.184,0,0,0,0,0,0,0.333,0.276
0.59,0.0483,0.281,0.185,0.351,0.517,0,0,0,0,0.333,0.284
0.59,0.0528,0.281,0.181,0,0,0,0,0,0,0.333,0.307
0.59,0.0574,0.281,0.175,0,0,0,0,0,0,0.333,0.0788
0.59,0.06,0.281,0.171,0,0,0,0,0,0,0.333,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0,0
0.59,0.0697,0.281,0.173,0,0,0,0,0,0,0.333,0.0394
0.6,0.0769,0.281,0.194,0,0,0,0,0,0.267,0.333,0.197
0.67,0.17,0.14,0.425,0,0,0,0,0,0,0.667,0.0394
0.7,0.208,0.14,0.553,0.501,0.933,0,0,0,0,0.667,0.197
0.711,0.278,0.14,0.647,0.119,0.3,0,0,0,0,0.667,0.243
0.77,0.573,0,0.919,0.585,0.333,0,0,0,0,1,0.261
0.739,0.708,0,0.747,0,0,0,0,0,0,1,0.441
0.6,0.234,0.281,0.222,0,0,0,0,0,0,1,0
0.58,0.146,0.281,0.197,0,0,0,0,0,0,1,0.151
0.564,0.0691,0.281,0.116,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0.667,0.282
0.585,0.0366,0.281,0.177,0,0,0,0,0,0,1,0.0915
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0.667,0.0394
0.59,0.0483,0.281,0.185,0,0,0,0,0,0,0.333,0.0788
0.59,0.0528,0.281,0.181,0,0,0,0,0,0.267,0.333,0.197
0.59,0.0574,0.281,0.175,0,0,0,0,0,0,0.333,0.158
0.562,0.0159,0.421,0.0495,0,0,0.33,0.246,0.2,0,0,0
0.59,0.0665,0.281,0.169,0,0,0.586,0,0.567,0,0.333,0.276
0.59,0.0697,0.281,0.173,0,0,0.433,0,0,0,0.333,0.276
0.6,0.0769,0.281,0.194,0,0,0.661,0,0,0,0.333,0.0394
0.616,0.0931,0.281,0.237,0,0,0.726,0,0,0.267,0.333,0.0788
0.7,0.208,0.14,0.553,0,0,0.55,0,0,0,0.667,0.0394
0.785,0.409,0,0.946,0.171,0.183,0.734,0,0,0,1,0.118
0.77,0.573,0,0.919,0.377,0.333,0.0917,0,0,0,1,0.0394
0.739,0.708,0,0.747,0,0,0,0,0,0,1,0.202
0.639,0.452,0.14,0.394,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0.667,0.148
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0.119,0.183,0,0,0,0.267,0.667,0.0788
0.59,0.0424,0.281,0.184,0.572,1,0,0,0,0,0.667,0
0.59,0.0483,0.281,0.185,0,0.133,0,0,0,0,0.667,0.158
0.618,0.0898,0.14,0.312,0,0,0,0,0,0,0.667,0.118
0.59,0.0574,0.281,0.175,0,0,0,0,0,0,0.333,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0.433,0,0.0394
0.59,0.0665,0.281,0.169,0,0,0,0,0,0.383,0.333,0.158
0.59,0.0697,0.281,0.173,0,0,0,0,0,0,0.333,0.366
0.6,0.0769,0.281,0.194,0,0,0,0,0,0,0.333,0.204
0.616,0.0931,0.281,0.237,0,0,0,0,0,0.683,0.667,0
0.7,0.208,0.14,0.553,0.517,0.25,0,0,0,1,0.667,0.118
0.785,0.409,0,0.946,0.0663,0,0,0,0,0.783,1,0
0.77,0.573,0,0.919,0,0,0,0,0,0,1,0
0.739,0.708,0,0.747,0,0,0,0,0,0,1,0.541
0.639,0.452,0.14,0.394,0,0,0,0,0,0,1,0.0821
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0.483
0.577,0.0372,0.14,0.245,0,0,0,0,0,0,1,0.118
0.608,0.0619,0.14,0.305,0,0,0,0,0,0,1,0.352
0.59,0.0582,0.281,0.184,0,0,0,0,0,0,0.333,0.326
0.59,0.0732,0.281,0.185,0,0,0,0,0,0.267,0.333,0.0394
0.59,0.0849,0.281,0.181,0,0,0.202,0.0702,0,0,0.333,0.0394
0.59,0.092,0.281,0.175,0,0,0.434,0.175,0.517,0,0.333,0.0394
0.618,0.178,0.14,0.292,0,0,0.532,0,0,0,0.667,0.197
0.618,0.209,0.14,0.289,0,0,0.45,0,0,0,0.667,0.158
0.618,0.237,0.14,0.297,0,0,0.482,0,0,0,0.667,0.236
0.6,0.139,0.281,0.194,0,0,0,0,0,0,0.667,0.158
0.616,0.146,0.281,0.237,0,0,0,0,0,0.267,0.667,0.0394
0.7,0.283,0.14,0.553,0,0,0,0,0,0,1,0
0.785,0.489,0,0.946,0,0,0,0,0,0,1,0.0394
0.77,0.643,0,0.919,0,0,0,0,0,0,1,0
0.739,0.756,0,0.747,0,0,0,0,0,0,1,0
0.677,0.698,0,0.566,0,0,0,0,0,0,1,0
0.598,0.3,0.14,0.345,0,0,0,0,0,0,1,0
0.564,0.079,0.281,0.116,0,0,0,0,0,0,1,0
0.559,0.0407,0.281,0.0743,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0.0788
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0.27
0.59,0.0732,0.281,0.185,0,0,0,0,0,0,1,0.201
0.618,0.152,0.14,0.312,0,0,0,0,0,0,0.667,0.315
0.618,0.166,0.14,0.3,0,0,0,0,0,0,0.667,0.0394
0.618,0.178,0.14,0.292,0,0,0,0,0,0,0.667,0.276
0.618,0.209,0.14,0.289,0,0,0,0,0,0,0.667,0.494
0.618,0.237,0.14,0.297,0,0,0,0,0,0,0.667,0.156
0.639,0.261,0.14,0.338,0.161,0.0667,0,0,0,0,0.667,0.204
0.67,0.274,0.14,0.425,0.777,0.45,0,0,0,0,0.667,0.0838
0.7,0.283,0.14,0.553,0.612,0,0,0,0,0.267,1,0.158
0.785,0.489,0,0.946,0.217,0,0,0,0,0,1,0.315
0.7,0.435,0.14,0.629,0,0,0,0,0,0,0.667,0.0394
0.739,0.756,0,0.747,0,0,0,0,0,0,1,0
0.677,0.698,0,0.566,0,0,0,0,0,0,1,0.248
0.598,0.3,0.14,0.345,0,0,0,0,0,0,1,0.18
0.564,0.079,0.281,0.116,0,0,0,0,0,0,1,0.0757
0.559,0.0346,0.281,0.0743,0,0,0,0,0,0,1,0.311
0.559,0.0223,0.281,0.0578,0,0,0,0,0,0,1,0.337
0.559,0.0164,0.281,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0.529
0.569,0.0294,0.281,0.147,0,0,0,0,0,0,1,0.35
0.585,0.0366,0.281,0.177,0,0,0,0,0,0.267,0.667,0.17
0.59,0.0424,0.281,0.184,0,0,0,0,0,0,1,0.304
0.59,0.0483,0.281,0.185,0,0,0,0,0,0,0.667,0.0394
0.618,0.0898,0.14,0.312,0,0,0,0,0,0,0.667,0
0.618,0.0989,0.14,0.3,0.164,0.183,0,0,0,0,0.667,0.288
0.618,0.104,0.14,0.292,0.627,0.867,0,0,0,0,0.667,0.204
0.618,0.117,0.14,0.289,0.115,0,0,0,0,0,0.667,0.158
0.59,0.0697,0.281,0.173,0,0,0,0,0,0,0.333,0.236
0.6,0.0769,0.281,0.194,0,0,0,0,0,0.267,0.333,0.118
0.616,0.0931,0.281,0.237,0,0,0,0,0,0,0.333,0.158
0.7,0.208,0.14,0.553,0,0,0,0,0,0,0.667,0
0.711,0.278,0.14,0.647,0.628,0.517,0,0,0,0,0.667,0.0788
0.77,0.573,0,0.919,0.134,0,0,0,0,0,1,0
0.68,0.477,0.14,0.515,0,0,0,0,0,0,1,0
0.6,0.234,0.281,0.222,0,0,0,0,0,0,1,0
0.58,0.146,0.281,0.197,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0.0757
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.577,0.043,0.14,0.245,0,0,0.234,0.246,0.2,0.267,1,0
0.631,0.078,0,0.433,0,0,0.602,0,0.317,0,1,0.118
0.59,0.0424,0.281,0.184,0,0,0,0,0,0,0.333,0.552
0.618,0.0807,0.14,0.321,0,0,0,0,0,0,0.667,0.0788
0.59,0.0528,0.281,0.181,0,0,0,0,0,0,0.333,0
0.59,0.0574,0.281,0.175,0,0,0,0,0,0,0.333,0.236
0.59,0.06,0.281,0.171,0,0,0,0,0,0,0.333,0.0788
0.59,0.0665,0.281,0.169,0,0,0,0,0,0,0.333,0.473
0.59,0.0697,0.281,0.173,0,0,0,0,0,0,0.333,0.0394
0.6,0.0769,0.281,0.194,0,0,0,0,0,0,0.333,0.0788
0.616,0.0931,0.281,0.237,0,0,0,0,0,0.267,0.333,0.276
0.77,0.304,0,0.804,0,0,0,0,0,0,1,0.141
0.785,0.409,0,0.946,0,0,0,0,0,0,1,0
0.77,0.573,0,0.919,0,0,0,0,0,0,1,0
0.68,0.477,0.14,0.515,0,0,0,0,0,0,0.667,0.0971
0.639,0.452,0.14,0.394,0,0,0,0,0,0,0.667,0
0.58,0.146,0.281,0.197,0,0,0,0,0,0,1,0.132
0.564,0.0691,0.281,0.116,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0.342
0.559,0.0223,0.281,0.0816,0,0,0,0,0,0,1,0.332
0.569,0.0294,0.281,0.147,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0.433,0.333,0.118
0.59,0.0424,0.281,0.184,0,0,0,0,0,0.933,0.333,0.0788
0.59,0.0483,0.281,0.185,0,0,0,0,0,0,0.333,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0,0.197
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0,0.334
0.639,0.138,0.14,0.338,0,0,0,0,0,0.533,0.667,0.236
0.724,0.248,0,0.612,0,0,0,0,0,0.267,1,0.158
0.77,0.304,0,0.804,0,0,0,0,0,0,1,0
0.785,0.409,0,0.946,0,0,0,0,0,0,1,0
0.77,0.573,0,0.919,0,0,0,0,0,0,1,0.125
0.739,0.708,0,0.747,0,0,0,0,0,0,1,0.214
0.677,0.671,0,0.566,0,0,0,0,0,0,1,0.379
0.616,0.405,0,0.493,0,0,0,0,0,0,1,0
0.564,0.0691,0.281,0.116,0,0,0,0,0,0,1,0
0.559,0.0346,0.281,0.0743,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0.0788
0.559,0.0177,0.281,0.051,0,0,0,0,0,0,1,0
0.559,0.0223,0.281,0.0816,0,0,0,0,0,0,1,0.221
0.569,0.0294,0.281,0.147,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0.333,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0.333,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0.333,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0.333,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0.333,0.158
0.59,0.06,0.281,0.171,0,0,0,0,0,0.267,0.333,0.197
0.59,0.0665,0.281,0.169,0,0,0,0,0,0,0.333,0.197
0.59,0.0697,0.281,0.173,0,0,0,0,0,0,0.333,0.0788
0.6,0.0769,0.281,0.194,0,0,0,0,0,0,0.333,0.158
0.616,0.0931,0.281,0.237,0,0,0,0,0,0,0.333,0.0788
0.7,0.208,0.14,0.553,0,0,0,0,0,0,0.667,0
0.785,0.409,0,0.946,0,0,0,0,0,0,1,0.0788
0.77,0.573,0,0.919,0,0,0,0,0,0,1,0.0948
0.739,0.708,0,0.747,0,0,0,0,0,0,1,0.276
0.677,0.671,0,0.566,0,0,0,0,0,0,1,0
0.598,0.276,0.14,0.345,0,0,0,0,0,0,1,0
0.567,0.122,0.14,0.183,0,0,0,0,0,0,1,0
0.559,0.0346,0.281,0.0743,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0.433,1,0.236
0.559,0.0223,0.281,0.0816,0,0,0,0,0,0.1,1,0.0985
0.577,0.043,0.14,0.245,0,0,0,0,0,0,1,0.57
0.631,0.078,0,0.433,0,0,0,0,0,0,1,0.0991
0.618,0.069,0.14,0.318,0,0,0,0,0,0,0.667,0.0394
0.59,0.0483,0.281,0.185,0,0,0,0,0,0,0.333,0
0.59,0.0528,0.281,0.181,0,0,0,0,0,0,0.333,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0,0.0788
0.59,0.06,0.281,0.171,0,0,0,0,0,0,0.333,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0.333,0.0788
0.59,0.0697,0.281,0.173,0,0,0,0,0,0,0.333,0.158
0.6,0.0769,0.281,0.194,0,0,0,0,0,0,0.333,0.0394
0.616,0.0931,0.281,0.237,0,0,0,0,0,0.267,0.333,0.473
0.7,0.208,0.14,0.553,0,0,0,0,0,0,0.667,0.158
0.711,0.278,0.14,0.647,0,0,0,0,0,0,0.667,0.182
0.77,0.573,0,0.919,0,0,0,0,0,0,1,0
0.739,0.708,0,0.747,0,0,0,0,0,0,1,0
0.677,0.671,0,0.566,0,0,0,0,0,0,1,0
0.58,0.146,0.281,0.197,0,0,0,0,0,0,1,0.291
0.564,0.0691,0.281,0.116,0,0,0,0,0,0,1,0.118
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0.317,1,0.0394
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0.217,1,0.578
0.59,0.0582,0.281,0.184,0,0,0,0,0,0,1,0.527
0.618,0.128,0.14,0.321,0,0,0,0,0,0,1,0.129
0.618,0.152,0.14,0.312,0,0,0,0,0,0,1,0.154
0.618,0.166,0.14,0.3,0,0,0,0,0,0.817,1,0
0.59,0.0979,0.281,0.171,0,0,0,0,0,0.267,0.667,0
0.618,0.209,0.14,0.289,0,0,0,0,0,0,1,0.158
0.647,0.347,0,0.421,0.323,0.517,0,0,0,0,1,0.118
0.677,0.382,0,0.482,0.293,0,0,0,0,0,1,0.197
0.724,0.402,0,0.612,0,0,0,0,0,0,1,0.0394
0.77,0.415,0,0.804,0.187,0.0667,0,0,0,0,1,0
0.785,0.489,0,0.946,0.56,0.183,0,0,0,0,1,0.0788
0.77,0.643,0,0.919,0.757,0,0,0,0,0,1,0
0.739,0.756,0,0.747,0,0,0,0,0,0,1,0.0394
0.677,0.698,0,0.566,0,0,0,0,0,0,1,0
0.616,0.441,0,0.493,0,0,0,0,0,0,1,0
0.564,0.079,0.281,0.116,0,0,0,0,0,0,1,0
0.559,0.0407,0.281,0.0743,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0.23
0.569,0.0277,0.281,0.147,0,0,0,0,0,0,1,0.699
0.585,0.04,0.281,0.177,0,0,0,0,0,0.817,1,0.286
0.618,0.0983,0.14,0.318,0,0,0,0,0,0.55,1,0
0.647,0.183,0,0.456,0,0,0,0,0,0,1,0
0.618,0.152,0.14,0.312,0,0,0,0,0,0,0.667,0.315
0.618,0.166,0.14,0.3,0,0,0,0,0,0,0.667,0.158
0.59,0.0979,0.281,0.171,0,0,0,0,0,0,0.333,0.0394
0.59,0.113,0.281,0.169,0,0,0,0,0,0.267,0.333,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,0,0.0788
0.677,0.382,0,0.482,0,0,0,0,0,0,1,0.118
0.724,0.402,0,0.612,0,0,0,0,0,0,1,0.0788
0.77,0.415,0,0.804,0.295,0.317,0,0,0,0,1,0.118
0.785,0.489,0,0.946,0.257,0.2,0,0,0,0,1,0
0.7,0.435,0.14,0.629,0,0,0,0,0,0,1,0
0.739,0.756,0,0.747,0,0,0,0,0,0,1,0
0.677,0.698,0,0.566,0,0,0,0,0,0,1,0
0.616,0.441,0,0.493,0.283,0.783,0,0,0,0,1,0
0.564,0.079,0.281,0.116,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0.429
0.585,0.0565,0,0.342,0,0,0,0,0,0,1,0.354
0.608,0.0573,0.14,0.305,0,0,0,0,0,0,0.667,0.401
0.618,0.069,0.14,0.318,0,0,0,0,0,0,0.667,0.248
0.59,0.0483,0.281,0.185,0,0,0,0,0,0,0.333,0.197
0.59,0.0528,0.281,0.181,0,0,0,0,0,0,0.333,0
0.59,0.0574,0.281,0.175,0,0,0,0,0,0.433,0.333,0
0.59,0.06,0.281,0.171,0,0,0,0,0,0.1,0.333,0.0788
0.59,0.0665,0.281,0.169,0,0,0,0,0,0,0.333,0.236
0.59,0.0697,0.281,0.173,0,0,0,0,0,0,0.333,0
0.6,0.0769,0.281,0.194,0,0,0,0,0,0,0.333,0.383
0.67,0.17,0.14,0.425,0,0,0,0,0,0.267,0.667,0.259
0.7,0.208,0.14,0.553,0,0,0,0,0,0,0.667,0.158
0.785,0.409,0,0.946,0,0,0,0,0,0,1,0.522
0.77,0.573,0,0.919,0,0,0,0,0,0,1,0.118
0.68,0.477,0.14,0.515,0,0,0,0,0,0,0.667,0
0.639,0.452,0.14,0.394,0,0,0.303,0.246,0.2,0,0.667,0.279
0.598,0.276,0.14,0.345,0,0,0.206,0,0.05,0,0.667,0.107
0.564,0.0691,0.281,0.116,0,0,0,0,0,0,0.667,0.0394
0.559,0.0346,0.281,0.0743,0,0,0,0,0,0,1,0
0.559,0.0223,0.281,0.0578,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0.118
0.559,0.0223,0.281,0.0816,0,0,0,0,0,0.183,1,0.456
0.577,0.043,0.14,0.245,0,0,0,0,0,0.35,1,0.237
0.608,0.0573,0.14,0.305,0,0,0,0,0,0,1,0.229
0.647,0.0955,0,0.452,0,0,0,0,0,0,1,0.242
0.618,0.0807,0.14,0.321,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0.433,0,0.0394
0.6,0.0769,0.281,0.194,0,0,0.63,0.246,0.25,0.383,0.333,0.315
0.67,0.17,0.14,0.425,0,0,0.7,0,0,0,0.667,0.382
0.7,0.208,0.14,0.553,0,0,0.402,0,0,0.433,0.667,0.0394
0.785,0.409,0,0.946,0,0,0,0,0,0.383,1,0.118
0.77,0.573,0,0.919,0,0,0.11,0.193,0,0,1,0.118
0.739,0.708,0,0.747,0,0,0.52,0.0526,0.25,0,1,0.121
0.677,0.671,0,0.566,0,0,0.552,0,0,0,1,0
0.598,0.276,0.14,0.345,0,0,0.502,0,0,0,1,0.0788
0.564,0.0691,0.281,0.116,0,0,0.422,0,0,0,1,0
0.559,0.0346,0.281,0.0743,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0.625
0.559,0.0223,0.281,0.0816,0,0,0,0,0,0,1,0.285
0.577,0.043,0.14,0.245,0,0,0,0,0,0,1,0.0383
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0.333,0
0.59,0.0424,0.281,0.184,0,0,0,0,0,0,0.333,0
0.59,0.0483,0.281,0.185,0.503,0.683,0,0,0,0,0.333,0.118
0.59,0.0528,0.281,0.181,0.145,0.367,0,0,0,0,0.333,0.61
0.59,0.0574,0.281,0.175,0,0,0,0,0,0,0.333,0.146
0.618,0.104,0.14,0.292,0,0,0,0,0,0,0.667,0.452
0.59,0.0665,0.281,0.169,0,0,0,0,0,0,0.333,0.0788
0.59,0.0697,0.281,0.173,0,0,0,0,0,0,0.333,0.0788
0.6,0.0769,0.281,0.194,0,0,0,0,0,0,0.333,0.0788
0.616,0.0931,0.281,0.237,0,0,0,0,0,0,0.333,0.17
0.631,0.112,0.281,0.301,0,0,0,0,0,0.533,0.333,0.258
0.636,0.147,0.281,0.348,0,0,0,0,0,0,0.333,0.0394
0.77,0.573,0,0.919,0,0,0,0,0,0,1,0.0788
0.68,0.477,0.14,0.515,0,0,0,0,0,0,1,0.236
0.639,0.452,0.14,0.394,0,0,0,0,0,0,1,0.0394
0.58,0.146,0.281,0.197,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0.286
0.559,0.0223,0.281,0.0816,0,0,0,0,0,0,0.667,0.224
0.569,0.0294,0.281,0.147,0,0,0,0,0,0,0.667,0.184
0.608,0.0573,0.14,0.305,0,0,0,0,0,0,0.667,0.363
0.618,0.069,0.14,0.318,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0,0.433
0.59,0.0574,0.281,0.175,0,0,0,0,0,0,0.333,0.0788
0.618,0.104,0.14,0.292,0,0,0,0,0,0,0.667,0.236
0.618,0.117,0.14,0.289,0,0,0,0,0,0,0.667,0.212
0.618,0.124,0.14,0.297,0,0,0,0,0,0,0.667,0.158
0.6,0.0769,0.281,0.194,0,0,0,0,0,0,0.333,0.0394
0.616,0.0931,0.281,0.237,0,0,0,0,0,0,0.333,0.236
0.631,0.112,0.281,0.301,0,0,0,0,0,0,0.667,0.118
0.785,0.409,0,0.946,0,0,0,0,0,0,1,0.362
0.7,0.387,0.14,0.629,0,0,0,0,0,0,0.667,0.0394
0.621,0.246,0.281,0.282,0,0,0,0,0,0,0.667,0
0.639,0.452,0.14,0.394,0,0,0,0,0,0,1,0
0.598,0.276,0.14,0.345,0,0,0,0,0,0,1,0.23
0.564,0.0691,0.281,0.116,0,0,0,0,0,0,1,0.092
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0.158
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.559,0.0177,0.281,0.051,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0.667,0.263
0.569,0.0294,0.281,0.147,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0.333,0
